"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Value","Flag Codes","Flags"
"SVK","Slovak Republic","1515","15 years","1","Males","90","All population","2005","2005",40377,,
"SVK","Slovak Republic","1515","15 years","1","Males","90","All population","2006","2006",40486,,
"SVK","Slovak Republic","1515","15 years","1","Males","90","All population","2007","2007",39457,,
"SVK","Slovak Republic","1515","15 years","1","Males","90","All population","2008","2008",37586,,
"SVK","Slovak Republic","1515","15 years","1","Males","90","All population","2009","2009",37156,,
"SVK","Slovak Republic","1515","15 years","1","Males","90","All population","2010","2010",33486,,
"SVK","Slovak Republic","1515","15 years","1","Males","90","All population","2011","2011",31201,,
"SVK","Slovak Republic","1515","15 years","1","Males","90","All population","2012","2012",30783,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2002","2002",41531,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2003","2003",40550,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2004","2004",40126,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2005","2005",38635,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2006","2006",38310,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2007","2007",37886,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2008","2008",36242,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2009","2009",35099,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2010","2010",32350,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2011","2011",29844,,
"SVK","Slovak Republic","1515","15 years","2","Females","90","All population","2012","2012",28835,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2002","2002",224795,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2003","2003",221761,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2004","2004",217967,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2005","2005",213148,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2006","2006",208399,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2007","2007",203912,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2008","2008",199830,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2009","2009",195209,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2010","2010",188232,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2011","2011",178891,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2012","2012",169923,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2002","2002",214949,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2003","2003",213182,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2004","2004",209636,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2005","2005",204741,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2006","2006",199707,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2007","2007",195561,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2008","2008",191296,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2009","2009",186303,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2010","2010",179954,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2011","2011",171489,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2012","2012",161972,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2002","2002",44892,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2003","2003",43939,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2004","2004",41835,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2005","2005",41807,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2006","2006",40388,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2007","2007",40487,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2008","2008",39451,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2009","2009",37580,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2010","2010",37158,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2011","2011",33487,,
"SVK","Slovak Republic","1616","16 years","1","Males","90","All population","2012","2012",31187,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2002","2002",43002,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2003","2003",42064,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2004","2004",40551,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2005","2005",40129,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2006","2006",38642,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2007","2007",38312,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2008","2008",37879,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2009","2009",36240,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2010","2010",35102,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2011","2011",32349,,
"SVK","Slovak Republic","1616","16 years","2","Females","90","All population","2012","2012",29758,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2002","2002",44897,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2003","2003",45246,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2004","2004",43933,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2005","2005",41829,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2006","2006",41785,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2007","2007",40382,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2008","2008",40486,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2009","2009",39444,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2010","2010",37586,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2011","2011",37151,,
"SVK","Slovak Republic","1717","17 years","1","Males","90","All population","2012","2012",33418,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2002","2002",43225,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2003","2003",43376,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2004","2004",42063,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2005","2005",40555,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2006","2006",40133,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2007","2007",38643,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2008","2008",38313,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2009","2009",37886,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2010","2010",36240,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2011","2011",35111,,
"SVK","Slovak Republic","1717","17 years","2","Females","90","All population","2012","2012",32266,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2002","2002",45298,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2003","2003",45191,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2004","2004",45222,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2005","2005",43931,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2006","2006",41822,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2007","2007",41779,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2008","2008",40430,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2009","2009",40524,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2010","2010",39450,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2011","2011",37592,,
"SVK","Slovak Republic","1818","18 years","1","Males","90","All population","2012","2012",37051,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2002","2002",43376,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2003","2003",43535,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2004","2004",43372,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2005","2005",42051,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2006","2006",40564,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2007","2007",40140,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2008","2008",38675,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2009","2009",38337,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2010","2010",37903,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2011","2011",36260,,
"SVK","Slovak Republic","1818","18 years","2","Females","90","All population","2012","2012",35186,,
"SVK","Slovak Republic","1919","19 years","1","Males","90","All population","2002","2002",46248,,
"SVK","Slovak Republic","1919","19 years","1","Males","90","All population","2003","2003",45545,,
